order_id,customer_id,order_date,product,quantity,price,status,payment,total_sales,Month Name
695603,8446,20-Mar-23,Webcam,1,49.48,Pending,NetBanking,49.48,March
429670,5537,2-Jul-23,USB Cable,1,49.48,Pending,NetBanking,49.48,July
962061,4756,12-Mar-23,Mouse,1,49.48,Pending,Card,49.48,March
851883,6692,6-Aug-23,Mouse,1,49.48,Pending,Card,49.48,August
738418,4810,25-Jan-23,Desk,1,49.48,Pending,Card,49.48,January
111344,2440,7-Aug-23,Mouse,1,49.48,Pending,NetBanking,49.48,August
499953,7763,21-May-23,Speaker,1,49.48,Pending,NetBanking,49.48,May
599722,2523,7-Dec-23,Headphones,1,49.48,Pending,NetBanking,49.48,December
312943,6484,11-Aug-23,Mouse,1,49.48,Pending,NetBanking,49.48,August
829678,9370,15-Sep-23,Keyboard,1,49.48,Pending,NetBanking,49.48,September
920094,4037,1-Jan-23,Laptop,1,49.48,Pending,Card,49.48,January
842488,5857,20-Jun-23,Printer,1,49.48,Pending,Card,49.48,June
890546,9974,31-Jul-23,Webcam,1,49.48,Pending,Card,49.48,July
308786,8102,4-Aug-23,Headphones,1,49.48,Pending,Card,49.48,August
209847,2151,15-May-23,Speaker,1,49.48,Pending,NetBanking,49.48,May
358503,5825,11-Feb-23,Speaker,1,49.48,Pending,Card,49.48,February
145033,3285,25-Dec-23,Headphones,1,49.48,Pending,Card,49.48,December
754801,6556,13-Feb-23,USB Cable,1,49.48,Pending,NetBanking,49.48,February
107967,1588,1-Jul-23,Monitor,1,49.48,Pending,Card,49.48,July
737420,2797,25-Sep-23,Headphones,1,49.48,Pending,Card,49.48,September
644855,7229,25-Dec-23,Headphones,1,49.48,Pending,Card,49.48,December
627759,1839,23-Jul-23,Headphones,1,49.48,Pending,Card,49.48,July
851164,1510,6-Feb-23,USB Cable,1,49.48,Pending,NetBanking,49.48,February
153072,5457,27-Sep-23,USB Cable,1,49.48,Pending,NetBanking,49.48,September
589066,3477,8-Jul-23,Laptop,1,49.48,Pending,NetBanking,49.48,July
338511,8694,18-Feb-23,Printer,1,49.48,Pending,NetBanking,49.48,February
745275,1092,18-Aug-23,Speaker,1,49.48,Pending,Card,49.48,August
286987,1872,26-Jun-23,Monitor,1,49.48,Pending,Card,49.48,June
524871,8812,11-Mar-23,Printer,1,49.48,Pending,Card,49.48,March
174813,5942,25-Mar-23,Keyboard,1,49.48,Pending,NetBanking,49.48,March
172692,3341,11-Oct-23,Keyboard,1,49.48,Pending,Card,49.48,October
965363,3823,13-Apr-23,Monitor,1,49.48,Pending,NetBanking,49.48,April
250158,4664,17-May-23,Monitor,1,49.48,Pending,Card,49.48,May
933525,7208,1-Dec-23,Laptop,1,49.48,Pending,NetBanking,49.48,December
977200,8897,23-Jul-23,Speaker,1,49.48,Pending,NetBanking,49.48,July
111390,3056,7-Aug-23,Monitor,1,49.48,Pending,Card,49.48,August
508808,2080,4-Sep-23,Headphones,1,49.48,Pending,NetBanking,49.48,September
420752,8053,25-Feb-23,Speaker,1,49.48,Pending,Card,49.48,February
702644,8176,20-Feb-23,Mouse,1,49.48,Pending,NetBanking,49.48,February
940552,4324,1-Jul-23,Webcam,1,49.48,Pending,NetBanking,49.48,July
988403,3072,6-Dec-23,Laptop,1,49.48,Pending,NetBanking,49.48,December
702248,6497,23-May-23,Speaker,1,49.48,Pending,Card,49.48,May
208946,9784,21-Jul-23,Keyboard,1,49.48,Pending,NetBanking,49.48,July
792924,5595,26-Dec-23,Monitor,1,49.48,Pending,NetBanking,49.48,December
909057,8279,22-Dec-23,Printer,1,49.48,Pending,Card,49.48,December
701160,4681,29-Sep-23,Laptop,1,49.48,Pending,Card,49.48,September
274875,6400,29-Dec-23,Webcam,1,49.48,Pending,NetBanking,49.48,December
900819,3808,5-Sep-23,Webcam,1,49.48,Pending,NetBanking,49.48,September
431607,5297,28-Jul-23,Desk,1,49.48,Pending,Card,49.48,July
176240,8517,22-Mar-23,Webcam,1,49.48,Pending,NetBanking,49.48,March
400856,6539,4-Nov-23,Headphones,1,49.48,Pending,Card,49.48,November
451193,2532,12-Mar-23,Desk,1,49.48,Pending,NetBanking,49.48,March
269934,7954,7-Jan-23,Printer,1,49.48,Pending,Card,49.48,January
769260,9493,27-Jan-23,Headphones,1,49.48,Pending,Card,49.48,January
407680,1914,30-Aug-23,Laptop,1,49.48,Pending,NetBanking,49.48,August
547244,9360,28-Oct-23,Mouse,1,49.48,Pending,NetBanking,49.48,October
212669,2528,11-Oct-23,USB Cable,1,49.48,Pending,Card,49.48,October
193078,3035,17-Sep-23,Speaker,1,49.48,Pending,Card,49.48,September
674887,2852,4-Oct-23,USB Cable,1,49.48,Pending,Card,49.48,October
956874,1541,22-Nov-23,Monitor,1,49.48,Pending,Card,49.48,November
839477,6203,23-Oct-23,Mouse,1,49.48,Pending,Card,49.48,October
834276,6943,6-Feb-23,Laptop,1,49.48,Pending,NetBanking,49.48,February
933238,9339,5-Mar-23,Printer,1,49.48,Pending,Card,49.48,March
189312,5650,31-Oct-23,Mouse,1,49.48,Pending,NetBanking,49.48,October
798292,2840,1-Mar-23,Speaker,1,49.48,Pending,Card,49.48,March
842820,7543,15-Sep-23,Mouse,1,49.48,Pending,NetBanking,49.48,September
473192,4289,2-Feb-23,Keyboard,1,49.48,Pending,Card,49.48,February
207449,8142,29-Nov-23,USB Cable,1,49.48,Pending,Card,49.48,November
440435,8683,24-Aug-23,Monitor,1,49.48,Pending,Card,49.48,August
252545,8383,14-Jun-23,Speaker,1,49.48,Pending,Card,49.48,June
853160,4883,31-Oct-23,Keyboard,1,49.48,Pending,Card,49.48,October
652144,1305,30-Nov-23,Webcam,1,49.48,Pending,Card,49.48,November
259094,1018,5-Aug-23,USB Cable,1,49.48,Pending,Card,49.48,August
292376,7878,18-Sep-23,Keyboard,1,49.48,Pending,Card,49.48,September
867166,8097,5-May-23,Headphones,1,49.48,Pending,NetBanking,49.48,May
444407,3049,7-Mar-23,Laptop,1,49.48,Pending,Card,49.48,March
475348,4460,27-Oct-23,USB Cable,1,49.48,Pending,Card,49.48,October
700699,1286,3-Oct-23,Keyboard,1,49.48,Pending,Card,49.48,October
544244,6530,13-Jul-23,Mouse,1,49.48,Pending,Card,49.48,July
742710,3422,2-Feb-23,Monitor,1,49.48,Pending,NetBanking,49.48,February
636119,9404,26-Feb-23,Printer,1,49.48,Pending,NetBanking,49.48,February
974802,7973,18-Feb-23,Monitor,1,49.48,Pending,NetBanking,49.48,February
960380,6340,29-Sep-23,USB Cable,1,49.48,Pending,NetBanking,49.48,September
947214,4174,28-Mar-23,Mouse,1,49.48,Pending,Card,49.48,March
654280,7773,26-Sep-23,Headphones,1,49.48,Pending,NetBanking,49.48,September
872291,2647,6-Sep-23,Printer,1,49.48,Pending,NetBanking,49.48,September
190925,8476,8-Jul-23,Printer,1,49.48,Pending,Card,49.48,July
311027,8860,8-May-23,Printer,1,49.48,Pending,Card,49.48,May
800146,6295,13-May-23,Laptop,1,49.48,Pending,Card,49.48,May
561063,2781,7-Jan-23,USB Cable,1,49.48,Pending,NetBanking,49.48,January
236149,3415,4-Nov-23,Printer,1,49.48,Pending,Card,49.48,November
608522,3189,27-Aug-23,Headphones,1,49.48,Pending,NetBanking,49.48,August
277763,7701,12-Dec-23,Speaker,1,49.48,Pending,Card,49.48,December
339647,8617,24-Sep-23,Monitor,1,49.48,Pending,Card,49.48,September
771155,2164,13-Dec-23,Speaker,1,49.48,Completed,NetBanking,49.48,December
187498,9012,19-Jan-23,Monitor,1,49.48,Completed,Card,49.48,January
521909,7841,23-Jan-23,USB Cable,1,49.48,Completed,NetBanking,49.48,January
573254,5423,17-Jan-23,Monitor,1,49.48,Completed,Card,49.48,January
864469,4215,8-May-23,Speaker,1,49.48,Completed,Card,49.48,May
633556,6782,9-Jan-23,Monitor,1,49.48,Completed,NetBanking,49.48,January
807611,6694,3-Jan-23,Headphones,1,49.48,Completed,NetBanking,49.48,January
138467,2737,27-Jun-23,Desk,1,49.48,Completed,NetBanking,49.48,June
241564,4867,5-May-23,Mouse,1,49.48,Completed,NetBanking,49.48,May
980729,5976,25-Apr-23,Monitor,1,49.48,Completed,Card,49.48,April
303196,6755,28-Apr-23,Monitor,1,49.48,Completed,Card,49.48,April
906991,9705,11-Jul-23,Headphones,1,49.48,Completed,NetBanking,49.48,July
738353,2079,27-Sep-23,Laptop,1,49.48,Completed,NetBanking,49.48,September
897348,5864,3-May-23,Speaker,1,49.48,Completed,NetBanking,49.48,May
576467,1104,27-Apr-23,Keyboard,1,49.48,Completed,Card,49.48,April
761450,3440,24-Oct-23,Printer,1,49.48,Completed,Card,49.48,October
809913,7302,15-Apr-23,Keyboard,1,49.48,Completed,Card,49.48,April
189613,8234,15-Dec-23,Webcam,1,49.48,Completed,NetBanking,49.48,December
748074,3544,29-Dec-23,Webcam,1,49.48,Completed,NetBanking,49.48,December
346693,3768,4-Oct-23,Mouse,1,49.48,Completed,NetBanking,49.48,October
554162,7711,28-Dec-23,Desk,1,49.48,Completed,Card,49.48,December
872577,8876,10-Sep-23,Mouse,1,49.48,Completed,NetBanking,49.48,September
769416,9484,22-Jan-23,USB Cable,1,49.48,Completed,NetBanking,49.48,January
819401,7852,15-Oct-23,Webcam,1,49.48,Completed,Card,49.48,October
986514,9776,28-Apr-23,Keyboard,1,49.48,Completed,Card,49.48,April
745961,9841,22-Oct-23,Keyboard,1,49.48,Completed,NetBanking,49.48,October
138547,2858,7-Feb-23,Mouse,1,49.48,Completed,NetBanking,49.48,February
476794,2385,18-Jul-23,Mouse,1,49.48,Completed,NetBanking,49.48,July
282170,2420,13-Oct-23,Printer,1,49.48,Completed,Card,49.48,October
779447,5443,20-Dec-23,Printer,1,49.48,Completed,NetBanking,49.48,December
479039,2622,26-May-23,Mouse,1,49.48,Completed,Card,49.48,May
812509,2617,4-Aug-23,Webcam,1,49.48,Completed,NetBanking,49.48,August
578108,9970,10-Dec-23,Desk,1,49.48,Completed,Card,49.48,December
619570,7472,6-Mar-23,Speaker,1,49.48,Completed,NetBanking,49.48,March
364064,1704,11-Apr-23,Laptop,1,49.48,Completed,NetBanking,49.48,April
838464,4182,12-Jun-23,Printer,1,49.48,Completed,NetBanking,49.48,June
771314,6648,23-Feb-23,Desk,1,49.48,Completed,Card,49.48,February
963731,5248,21-Aug-23,Speaker,1,49.48,Completed,Card,49.48,August
427350,4767,6-May-23,USB Cable,1,49.48,Completed,NetBanking,49.48,May
303834,2811,15-Oct-23,Desk,1,49.48,Completed,Card,49.48,October
885945,5944,8-May-23,Printer,1,49.48,Completed,NetBanking,49.48,May
930686,4476,19-Mar-23,Laptop,1,49.48,Completed,NetBanking,49.48,March
775160,9753,22-Oct-23,Printer,1,49.48,Completed,Card,49.48,October
746045,9014,24-Nov-23,Mouse,1,49.48,Completed,NetBanking,49.48,November
824687,2858,8-Aug-23,Desk,1,49.48,Completed,NetBanking,49.48,August
878776,5150,8-Dec-23,Keyboard,1,49.48,Completed,NetBanking,49.48,December
677880,4006,27-May-23,Headphones,1,49.48,Completed,Card,49.48,May
934379,8626,28-Jun-23,Mouse,1,49.48,Completed,NetBanking,49.48,June
881738,5971,27-Jun-23,Monitor,1,49.48,Completed,NetBanking,49.48,June
438585,5297,29-Sep-23,Monitor,1,49.48,Completed,Card,49.48,September
759993,9417,13-Mar-23,Headphones,1,49.48,Completed,NetBanking,49.48,March
204700,4800,12-Mar-23,USB Cable,1,49.48,Completed,NetBanking,49.48,March
545935,2918,8-Jun-23,Desk,1,49.48,Completed,Card,49.48,June
460306,6465,17-Jul-23,USB Cable,1,49.48,Completed,Card,49.48,July
576384,5260,24-May-23,Speaker,1,49.48,Completed,NetBanking,49.48,May
800606,9977,12-Sep-23,Laptop,1,49.48,Completed,Card,49.48,September
518680,6289,18-Jun-23,Webcam,1,49.48,Completed,Card,49.48,June
680118,6917,17-Oct-23,USB Cable,1,49.48,Completed,NetBanking,49.48,October
349264,8307,1-Jan-24,Keyboard,1,49.48,Completed,Card,49.48,January
800614,6848,24-Feb-23,Mouse,1,49.48,Completed,NetBanking,49.48,February
663329,7303,18-May-23,Printer,1,49.48,Completed,Card,49.48,May
289216,2002,24-Oct-23,Headphones,1,49.48,Completed,NetBanking,49.48,October
623225,4892,24-Dec-23,Speaker,1,49.48,Completed,Card,49.48,December
336824,7784,21-Mar-23,USB Cable,1,49.48,Completed,Card,49.48,March
160186,7798,28-Sep-23,Headphones,1,49.48,Completed,Card,49.48,September
571068,2533,3-Jul-23,USB Cable,1,49.48,Completed,Card,49.48,July
399345,1065,3-Sep-23,Desk,1,49.48,Completed,NetBanking,49.48,September
855664,9251,9-Nov-23,Mouse,1,49.48,Completed,Card,49.48,November
359427,3945,26-Apr-23,USB Cable,1,49.48,Completed,NetBanking,49.48,April
879533,4055,16-Sep-23,Speaker,1,49.48,Completed,NetBanking,49.48,September
141090,1767,17-Dec-23,Monitor,1,49.48,Completed,UPI,49.48,December
256730,9788,24-Jan-23,Speaker,1,49.48,Completed,UPI,49.48,January
419030,5987,16-Jul-23,Printer,1,49.48,Completed,UPI,49.48,July
206530,7875,28-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
731347,3686,14-Dec-23,Headphones,1,49.48,Completed,UPI,49.48,December
979858,6188,12-May-23,Printer,1,49.48,Completed,UPI,49.48,May
890180,5920,15-Dec-23,Laptop,1,49.48,Completed,UPI,49.48,December
737147,1648,30-Oct-23,USB Cable,1,49.48,Completed,UPI,49.48,October
710490,2096,20-Apr-23,Keyboard,1,49.48,Completed,UPI,49.48,April
184896,8906,26-Oct-23,Keyboard,1,49.48,Completed,UPI,49.48,October
786976,8964,9-Mar-23,Webcam,1,49.48,Completed,UPI,49.48,March
478480,6085,6-Apr-23,Headphones,1,49.48,Completed,UPI,49.48,April
207450,2174,29-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
850020,3972,11-Mar-23,USB Cable,1,49.48,Completed,UPI,49.48,March
348710,1209,6-Feb-23,Webcam,1,49.48,Completed,UPI,49.48,February
218834,6988,18-Jun-23,Printer,1,49.48,Completed,UPI,49.48,June
827975,2823,21-Dec-23,Headphones,1,49.48,Completed,UPI,49.48,December
474710,9343,16-Feb-23,Desk,1,49.48,Completed,UPI,49.48,February
653663,6316,14-Dec-23,USB Cable,1,49.48,Completed,UPI,49.48,December
765022,4845,24-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
497827,1743,17-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
314532,3488,14-Jun-23,Keyboard,1,49.48,Completed,UPI,49.48,June
921052,7800,23-Apr-23,Speaker,1,49.48,Completed,UPI,49.48,April
673695,8001,20-Apr-23,Monitor,1,49.48,Completed,UPI,49.48,April
581680,4933,3-Sep-23,Monitor,1,49.48,Completed,UPI,49.48,September
123321,6641,26-Sep-23,Keyboard,1,49.48,Completed,UPI,49.48,September
735605,4722,5-Apr-23,USB Cable,1,49.48,Completed,UPI,49.48,April
357802,8413,18-May-23,Monitor,1,49.48,Completed,UPI,49.48,May
577272,3296,1-Oct-23,Keyboard,1,49.48,Completed,UPI,49.48,October
226108,4923,1-Jul-23,Monitor,1,49.48,Completed,UPI,49.48,July
641656,2244,19-Jul-23,Headphones,1,49.48,Completed,UPI,49.48,July
415172,3431,28-Jun-23,USB Cable,1,49.48,Completed,UPI,49.48,June
176218,3586,20-Apr-23,Mouse,1,49.48,Completed,UPI,49.48,April
525037,6318,11-Mar-23,Desk,1,49.48,Completed,UPI,49.48,March
356713,8928,16-Sep-23,Monitor,1,49.48,Completed,UPI,49.48,September
225995,7338,17-Dec-23,Monitor,1,49.48,Completed,UPI,49.48,December
980438,5711,29-Oct-23,Speaker,1,49.48,Completed,UPI,49.48,October
653999,5311,28-Oct-23,Laptop,1,49.48,Completed,UPI,49.48,October
966867,8282,22-Feb-23,Mouse,1,49.48,Completed,UPI,49.48,February
591036,2054,3-Feb-23,Desk,1,49.48,Completed,UPI,49.48,February
777894,8743,6-Apr-23,Monitor,1,49.48,Completed,UPI,49.48,April
111745,5238,15-Mar-23,Keyboard,1,49.48,Completed,UPI,49.48,March
935700,1437,9-Nov-23,USB Cable,1,49.48,Completed,UPI,49.48,November
856097,1832,18-Oct-23,Laptop,1,49.48,Completed,UPI,49.48,October
955009,3015,28-Sep-23,Webcam,1,49.48,Completed,UPI,49.48,September
315048,4883,21-Feb-23,Laptop,1,49.48,Completed,UPI,49.48,February
389102,7144,15-Jun-23,Keyboard,1,49.48,Completed,UPI,49.48,June
869299,7553,24-Jun-23,Mouse,1,49.48,Completed,UPI,49.48,June
246649,1761,7-May-23,Keyboard,1,49.48,Completed,UPI,49.48,May
983084,5027,6-Feb-23,USB Cable,1,49.48,Completed,UPI,49.48,February
648884,9533,25-Feb-23,Printer,1,49.48,Completed,UPI,49.48,February
516885,8383,23-Jul-23,Headphones,1,49.48,Completed,UPI,49.48,July
661672,6644,19-Mar-23,Desk,1,49.48,Completed,UPI,49.48,March
621998,1740,7-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
871148,6911,1-Nov-23,Laptop,1,49.48,Completed,UPI,49.48,November
176329,9402,8-Dec-23,Keyboard,1,49.48,Completed,UPI,49.48,December
967869,3980,7-Jun-23,USB Cable,1,49.48,Completed,UPI,49.48,June
801692,4598,21-Jun-23,USB Cable,1,49.48,Completed,UPI,49.48,June
128141,4853,27-Dec-23,Speaker,1,49.48,Completed,UPI,49.48,December
976313,8636,31-Aug-23,Monitor,1,49.48,Completed,UPI,49.48,August
877499,9500,9-Sep-23,Laptop,1,49.48,Completed,UPI,49.48,September
503082,6790,27-Apr-23,USB Cable,1,49.48,Completed,UPI,49.48,April
858994,1330,19-Apr-23,Printer,1,49.48,Completed,UPI,49.48,April
979903,1948,8-Feb-23,USB Cable,1,49.48,Completed,UPI,49.48,February
406094,6604,22-Jun-23,Monitor,1,49.48,Completed,UPI,49.48,June
966183,1949,16-Aug-23,Webcam,1,49.48,Completed,UPI,49.48,August
701153,3808,7-Apr-23,Webcam,1,49.48,Completed,UPI,49.48,April
787016,6633,9-Mar-23,Webcam,1,49.48,Completed,UPI,49.48,March
367613,8795,12-Jun-23,USB Cable,1,49.48,Completed,UPI,49.48,June
687100,9759,7-May-23,Printer,1,49.48,Completed,UPI,49.48,May
757456,9040,25-Feb-23,Headphones,1,49.48,Completed,UPI,49.48,February
889271,3776,29-Nov-23,Laptop,1,49.48,Completed,UPI,49.48,November
586799,8039,28-Mar-23,Webcam,1,49.48,Completed,UPI,49.48,March
988736,3913,2-Oct-23,USB Cable,1,49.48,Completed,UPI,49.48,October
380466,7101,17-Sep-23,Monitor,1,49.48,Completed,UPI,49.48,September
271918,1972,26-Aug-23,Printer,1,49.48,Completed,UPI,49.48,August
956047,8207,5-Feb-23,Keyboard,1,49.48,Completed,UPI,49.48,February
352419,1717,19-May-23,Desk,1,49.48,Completed,UPI,49.48,May
310294,8896,24-Jul-23,Headphones,1,49.48,Completed,UPI,49.48,July
715458,6127,9-Aug-23,Desk,1,49.48,Completed,UPI,49.48,August
412023,9730,8-Jun-23,Laptop,1,49.48,Completed,UPI,49.48,June
227795,2440,25-Mar-23,USB Cable,1,49.48,Completed,UPI,49.48,March
536571,9792,24-Sep-23,Headphones,1,49.48,Completed,UPI,49.48,September
302416,6229,20-Oct-23,Headphones,1,49.48,Completed,UPI,49.48,October
875024,5210,12-May-23,Monitor,1,49.48,Completed,UPI,49.48,May
199239,7324,27-Apr-23,Webcam,1,49.48,Completed,UPI,49.48,April
850704,6287,6-Aug-23,Mouse,1,49.48,Completed,UPI,49.48,August
784029,4536,21-Jul-23,Keyboard,1,49.48,Completed,UPI,49.48,July
336440,3666,24-May-23,Webcam,1,49.48,Completed,UPI,49.48,May
138635,1909,7-Feb-23,Speaker,1,49.48,Completed,UPI,49.48,February
966450,5402,4-Jan-23,USB Cable,1,49.48,Completed,UPI,49.48,January
362093,7474,2-Feb-23,Desk,1,49.48,Completed,UPI,49.48,February
556887,4667,10-Jun-23,Speaker,1,49.48,Completed,UPI,49.48,June
335062,9408,23-Mar-23,Mouse,1,49.48,Completed,UPI,49.48,March
942503,9527,9-May-23,Speaker,1,49.48,Completed,UPI,49.48,May
834983,3976,27-Sep-23,Laptop,1,49.48,Completed,UPI,49.48,September
391464,1870,15-Jan-23,Monitor,1,49.48,Completed,UPI,49.48,January
537940,7096,1-Aug-23,Headphones,1,49.48,Completed,UPI,49.48,August
408617,8635,22-Mar-23,Printer,1,49.48,Completed,UPI,49.48,March
295877,9885,21-Jan-23,Mouse,1,49.48,Completed,UPI,49.48,January
924837,8034,12-Jan-23,Headphones,1,49.48,Completed,UPI,49.48,January
458710,6302,13-Jul-23,USB Cable,1,49.48,Completed,UPI,49.48,July
911804,1805,7-Jun-23,Mouse,1,49.48,Completed,UPI,49.48,June
900554,9955,27-Jul-23,Speaker,1,49.48,Completed,UPI,49.48,July
445740,1596,5-Jun-23,Keyboard,1,49.48,Completed,UPI,49.48,June
496087,2385,21-Nov-23,Laptop,1,49.48,Completed,UPI,49.48,November
226479,1879,1-Feb-23,Keyboard,1,49.48,Completed,UPI,49.48,February
904807,1507,4-Sep-23,Laptop,1,49.48,Completed,UPI,49.48,September
800406,3841,17-Jun-23,Monitor,1,49.48,Completed,UPI,49.48,June
690504,5100,29-Jun-23,Webcam,1,49.48,Completed,UPI,49.48,June
607831,9864,21-Aug-23,Webcam,1,49.48,Completed,UPI,49.48,August
386479,6409,6-Mar-23,Webcam,1,49.48,Completed,UPI,49.48,March
503777,3971,4-Jan-23,Speaker,1,49.48,Completed,UPI,49.48,January
949307,7030,6-Jun-23,Headphones,1,49.48,Completed,UPI,49.48,June
837242,6054,31-Dec-23,Monitor,1,49.48,Completed,UPI,49.48,December
961248,2655,28-Feb-23,Headphones,1,49.48,Completed,UPI,49.48,February
989493,8081,4-Mar-23,Speaker,1,49.48,Completed,UPI,49.48,March
823858,6431,27-Jan-23,Mouse,1,49.48,Completed,UPI,49.48,January
456007,6786,26-Jun-23,USB Cable,1,49.48,Completed,UPI,49.48,June
420815,2404,16-Aug-23,Desk,1,49.48,Completed,UPI,49.48,August
238368,2774,16-Feb-23,Speaker,1,49.48,Completed,UPI,49.48,February
593992,8903,7-Dec-23,Webcam,1,49.48,Completed,UPI,49.48,December
555150,3204,29-Dec-23,Headphones,1,49.48,Completed,UPI,49.48,December
296846,2421,28-Apr-23,USB Cable,1,49.48,Completed,UPI,49.48,April
647473,5076,3-Feb-23,Laptop,1,49.48,Completed,UPI,49.48,February
492118,5294,7-Oct-23,Webcam,1,49.48,Completed,UPI,49.48,October
919253,9953,18-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
277826,1347,21-Sep-23,Speaker,1,49.48,Completed,UPI,49.48,September
791967,8925,17-Jul-23,Monitor,1,49.48,Completed,UPI,49.48,July
951007,5521,24-Dec-23,Monitor,1,49.48,Completed,UPI,49.48,December
539439,4016,2-Jan-23,Speaker,1,49.48,Completed,UPI,49.48,January
521594,3025,27-Mar-23,Speaker,1,49.48,Completed,UPI,49.48,March
868184,1233,26-Nov-23,Keyboard,1,49.48,Completed,UPI,49.48,November
922376,2718,1-Jul-23,Desk,1,49.48,Completed,UPI,49.48,July
636785,9913,23-Jan-23,Webcam,1,49.48,Completed,UPI,49.48,January
899687,5522,12-Jan-23,Speaker,1,49.48,Completed,UPI,49.48,January
690073,1325,26-Jul-23,Laptop,1,49.48,Completed,UPI,49.48,July
200706,5908,13-Jun-23,Keyboard,1,49.48,Completed,UPI,49.48,June
824750,6000,22-Oct-23,Speaker,1,49.48,Completed,UPI,49.48,October
211426,3285,2-Nov-23,Laptop,1,49.48,Completed,UPI,49.48,November
865197,7606,13-Nov-23,Headphones,1,49.48,Completed,UPI,49.48,November
964285,5016,29-May-23,Laptop,1,49.48,Completed,UPI,49.48,May
983190,1130,16-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
837744,6475,22-Jul-23,Speaker,1,49.48,Completed,UPI,49.48,July
970261,1968,1-Mar-23,Laptop,1,49.48,Completed,UPI,49.48,March
925992,6465,21-Apr-23,Laptop,1,49.48,Completed,UPI,49.48,April
602237,2010,5-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
111984,4999,26-Jan-23,Headphones,1,49.48,Completed,UPI,49.48,January
653280,5669,28-Jul-23,Webcam,1,49.48,Completed,UPI,49.48,July
126270,7956,23-Mar-23,Speaker,1,49.48,Completed,UPI,49.48,March
442221,6250,12-Oct-23,Keyboard,1,49.48,Completed,UPI,49.48,October
334318,7056,8-Jan-23,Monitor,1,49.48,Completed,UPI,49.48,January
364179,5190,11-Apr-23,Monitor,1,49.48,Completed,UPI,49.48,April
446030,7571,16-Nov-23,Printer,1,49.48,Completed,UPI,49.48,November
513962,1191,15-Jan-23,USB Cable,1,49.48,Completed,UPI,49.48,January
329304,4038,8-Jan-23,Headphones,1,49.48,Completed,UPI,49.48,January
932307,5960,12-Feb-23,Monitor,1,49.48,Completed,UPI,49.48,February
429760,1019,2-Jul-23,USB Cable,1,49.48,Completed,UPI,49.48,July
863638,6022,10-Jan-23,USB Cable,1,49.48,Completed,UPI,49.48,January
543599,8108,26-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
446717,5116,23-Nov-23,Keyboard,1,49.48,Completed,UPI,49.48,November
331414,4221,28-Oct-23,Printer,1,49.48,Completed,UPI,49.48,October
601691,6794,25-Apr-23,USB Cable,1,49.48,Completed,UPI,49.48,April
866722,3407,12-Apr-23,Desk,1,49.48,Completed,UPI,49.48,April
435468,7728,15-Dec-23,Printer,1,49.48,Completed,UPI,49.48,December
434977,7171,6-Aug-23,Webcam,1,49.48,Completed,UPI,49.48,August
655474,8689,21-Feb-23,Monitor,1,49.48,Completed,UPI,49.48,February
637674,3787,5-Apr-23,Printer,1,49.48,Completed,UPI,49.48,April
991150,1275,16-May-23,Keyboard,1,49.48,Completed,UPI,49.48,May
798614,9000,17-Nov-23,Mouse,1,49.48,Completed,UPI,49.48,November
764490,2251,9-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
617965,3743,26-Jun-23,Keyboard,1,49.48,Completed,UPI,49.48,June
567435,6985,28-Aug-23,Speaker,1,49.48,Completed,UPI,49.48,August
812593,1098,27-Apr-23,Laptop,1,49.48,Completed,UPI,49.48,April
367673,8517,27-Sep-23,Headphones,1,49.48,Completed,UPI,49.48,September
478189,9566,4-Sep-23,Desk,1,49.48,Completed,UPI,49.48,September
176290,2335,22-Mar-23,Speaker,1,49.48,Completed,UPI,49.48,March
191229,9481,29-Nov-23,Desk,1,49.48,Completed,UPI,49.48,November
179795,7452,23-Jan-23,Laptop,1,49.48,Completed,UPI,49.48,January
278986,2570,24-Sep-23,Mouse,1,49.48,Completed,UPI,49.48,September
815601,6800,27-Nov-23,Keyboard,1,49.48,Completed,UPI,49.48,November
123004,7970,10-Jul-23,Desk,1,49.48,Completed,UPI,49.48,July
403446,9836,26-Sep-23,Monitor,1,49.48,Completed,UPI,49.48,September
865820,8621,15-Nov-23,USB Cable,1,49.48,Completed,UPI,49.48,November
365470,2903,27-Nov-23,Webcam,1,49.48,Completed,UPI,49.48,November
326905,7051,19-Dec-23,Headphones,1,49.48,Completed,UPI,49.48,December
103681,6740,7-Jul-23,USB Cable,1,49.48,Completed,UPI,49.48,July
139236,7066,4-Jan-23,Printer,1,49.48,Completed,UPI,49.48,January
537043,9380,26-May-23,Mouse,1,49.48,Completed,UPI,49.48,May
595898,8041,11-Jun-23,Speaker,1,49.48,Completed,UPI,49.48,June
870391,3253,4-Oct-23,Keyboard,1,49.48,Completed,UPI,49.48,October
819701,8312,10-Dec-23,USB Cable,1,49.48,Completed,UPI,49.48,December
